epoch,lr,lambda_hide,train_loss,train_loss_hide,train_loss_reveal,train_loss_freq,val_loss,val_cover_psnr,val_cover_ssim,val_secret_psnr,val_secret_ssim,train_residual,val_residual,epoch_seconds,is_best
13,0.000199669926875369,0.0,1.0375429821014404,5.806543655395508,1.0226191139221192,0.0013686930667608976,6.583492660522461,8.364600200653076,0.4593653953075409,20.678179931640624,0.6017719292640686,81.69877858757972,81.60986366271973,21.348371505737305,0
14,0.00019961722730517414,0.0,1.017859275341034,5.7145246887207035,1.0050123167037963,0.001421391973271966,6.8048380088806155,8.031683044433594,0.43675134897232054,20.858221130371092,0.6070774030685425,80.73977054357529,84.9369402050972,21.431438207626343,0
15,0.000199560634495705,0.0,0.9504947590827942,5.773200645446777,0.9375306749343872,0.0014389676228165626,6.734702644348144,8.131268978118896,0.44539721608161925,20.78768798828125,0.610817801952362,81.62587721943855,84.07197103500366,21.36550498008728,0
16,0.0001995001506811488,0.0,0.9227333617210388,5.8007697486877445,0.9109768438339233,0.001478884913958609,6.523899784088135,8.336118965148925,0.44991856575012207,21.07272003173828,0.6190346622467041,82.16960645914078,81.83733800053596,21.37384533882141,0
17,0.00019943577824930295,0.0,0.9518052220344544,5.8420266342163085,0.9397324538230896,0.0015305084642022848,6.741053600311279,8.025151252746582,0.419391530752182,21.186280212402345,0.6235439085960388,82.87580251693726,84.88006029725075,21.3440580368042,0
18,0.0001993675197414809,0.0,0.8843427729606629,5.779413146972656,0.8730848217010498,0.0015518027637153864,6.526766014099121,8.310909595489502,0.4386231279373169,21.232247467041017,0.6278408670425415,82.23493224978446,82.12221418619156,21.379295349121094,0
19,0.00019929537785241163,0.0,0.9169682884216308,5.787117328643799,0.9058099055290222,0.001617003884166479,6.433304557800293,8.246468887329101,0.4321195793151855,21.777161102294922,0.6395768547058105,82.43851650953293,82.77200272679329,21.4402596950531,0
20,0.0001992193554301334,0.0,0.8612398910522461,5.749161930084228,0.8511898446083069,0.001644828370772302,6.6071530532836915,8.17837553024292,0.4244974362850189,21.508135681152343,0.6424710583686829,82.04956664443016,83.44127905368805,21.473450422286987,0
21,0.00019913945547588122,0.0,0.8602492976188659,5.855985832214356,0.84949289560318,0.0017675512935966253,6.714893646240235,8.0134694480896,0.40273562669754026,21.594100341796874,0.6484959650039673,83.59935148358345,85.14556603431701,21.36872386932373,0
22,0.00019905568114396852,0.0,0.8637768340110779,5.864825515747071,0.8524508047103881,0.0017612556694075465,6.619633388519287,8.173751602172851,0.40392828941345216,21.602474975585938,0.6621380186080933,83.54741617441178,83.40411248803139,21.446316719055176,0
23,0.0001989680357416625,0.0,0.8091391110420227,5.723376350402832,0.8002697396278381,0.0018815878685563803,6.498303699493408,8.255680084228516,0.41381263256073,21.895878143310547,0.667065372467041,82.29367861747741,82.57858763337136,21.460476398468018,0
24,0.00019887652272905355,0.0,0.8065666937828064,5.710507164001465,0.7976995611190796,0.0019453915860503912,6.541018428802491,8.173594150543213,0.4115975594520569,22.11620910644531,0.6717211627960205,82.1568050980568,83.63026206493377,21.327210426330566,0
25,0.0001987811457189187,0.0,0.8701462459564209,5.825841941833496,0.8602786660194397,0.0020352298812940715,6.734377002716064,8.052534008026123,0.4102296805381775,21.958124771118165,0.6790918588638306,83.68546611070633,84.93574007749558,21.359293222427368,0
26,0.000198681908476579,0.0,0.7832318997383118,5.760039768218994,0.7736668372154236,0.0020706801395863296,6.555549163818359,8.032631759643555,0.38850974559783935,22.504692153930662,0.6867653274536133,82.89896485805511,84.84197874069214,21.386780738830566,0
27,0.00019857881491975088,0.0,0.7489800906181335,5.736654872894287,0.7409333992004394,0.0021439662575721743,6.589900760650635,8.06239143371582,0.38980143904685977,22.533153076171875,0.6873157024383545,82.82752352356911,84.67568112015724,21.4133939743042,0
28,0.0001984718691183914,0.0,0.7922059106826782,5.825631332397461,0.7835655426979065,0.002235275534912944,6.345127830505371,8.175761795043945,0.3884363913536072,22.98576728820801,0.6955849575996399,84.00201526880264,83.34076137542725,21.37386178970337,0
29,0.0001983610752945377,0.0,0.8071394491195679,5.840981349945069,0.7985993337631225,0.002249533711001277,6.407208671569824,8.280415153503418,0.39575332164764404,22.627042083740236,0.699922776222229,84.19733603596687,82.23161791563034,21.36061382293701,0
30,0.00019824643782214026,0.0,0.7578162789344788,5.760966835021972,0.7497658538818359,0.002344806045293808,6.387600898742676,8.241864356994629,0.3933627426624298,22.761567459106445,0.7034540557861328,83.12006435394287,82.63329162597657,21.354398488998413,0
31,0.00019812796122689014,0.008333333333333333,0.7703744578361511,5.635936164855957,0.7162300276756287,0.0023720677755773066,6.15591194152832,8.4238547706604,0.3942058277130127,23.079758911132814,0.7077184462547302,81.72485430836677,80.66443122625351,21.401740550994873,0
32,0.00019800565018604052,0.016666666666666666,0.8101618313789367,5.4010035514831545,0.7142754626274109,0.0024673158209770917,6.3903820610046385,8.223951225280763,0.3791239023208618,22.688078460693358,0.705192837715149,78.91365237236023,82.56644439697266,21.442284107208252,0
33,0.00019787950952822181,0.025,0.8549811816215516,5.343877716064453,0.7153182649612426,0.002462711511179805,5.852518806457519,8.8574361038208,0.39980460166931153,23.113796157836916,0.7112016272544861,78.0714710354805,75.99659267663955,21.373560905456543,0
34,0.00019774954423325123,0.03333333333333333,0.8913845324516296,5.154254188537598,0.7142757058143616,0.0024535831063985823,5.854748115539551,8.941984481811524,0.41042943716049196,22.71696517944336,0.7045817613601685,75.57019414901734,75.61395260095597,21.404913902282715,0
35,0.00019761575943193606,0.041666666666666664,0.9621790838241577,5.005531997680664,0.7486536979675293,0.002551996186375618,5.439388275146484,9.537226181030274,0.42755115747451783,22.801127624511718,0.7058523154258728,73.7448404967785,70.11400886178016,21.36760926246643,0
36,0.0001974781604058712,0.05,0.9946320724487304,4.798264198303222,0.750141806602478,0.0024926152732223272,5.903268184661865,9.097088241577149,0.39533567428588867,22.281366500854492,0.7084639120101929,70.80771453380585,73.77597025036812,21.364503383636475,0
37,0.0001973367525872306,0.058333333333333334,0.9803368091583252,4.80036470413208,0.696563036441803,0.002435523997992277,5.438187198638916,9.393178939819336,0.41721843123435975,23.415927276611328,0.7184321498870849,70.76833983063698,70.9598942399025,21.34814143180847,0
38,0.0001971915415585528,0.06666666666666667,1.0005542874336242,4.666583824157715,0.6861383700370789,0.0024787565413862465,5.370255470275879,9.570858993530273,0.4218428897857666,23.137915802001952,0.7183162426948547,69.18549615740775,69.30393276214599,21.395796060562134,0
39,0.00019704253305252053,0.075,0.9986591410636901,4.560456676483154,0.6533789777755737,0.0024482969474047423,5.253110599517822,9.64329833984375,0.4256516408920288,23.4906591796875,0.7216832113265991,67.62577956318856,68.54684618711471,21.44820737838745,0
40,0.00019688973295173452,0.08333333333333333,1.0358020758628845,4.534801082611084,0.6549143671989441,0.0024763633962720634,5.233137149810791,9.64892578125,0.4248264503479004,23.6465234375,0.7258627605438233,67.40498465895652,68.50193381309509,21.404072999954224,0
41,0.00019673314728848112,0.09166666666666666,1.0645829653739929,4.4592020797729495,0.6531996774673462,0.002460667574778199,5.095852108001709,9.89151496887207,0.44010010600090027,23.540105209350585,0.7244232940673828,66.38266000449657,66.59501008987426,21.372008323669434,0
42,0.00019657278224449414,0.1,1.080636796951294,4.361806955337524,0.6418762850761414,0.0024518076423555614,5.530596561431885,9.488985137939453,0.41038280487060547,22.65715042114258,0.7161853528022766,65.03434932231903,69.75121770501137,21.43235969543457,0
43,0.000196408644150711,0.10833333333333334,1.1186121463775636,4.22430965423584,0.6586500644683838,0.0024650350213050844,4.961798686981201,10.1873046875,0.4556390643119812,23.35979377746582,0.7291885399818421,63.03570536077022,63.719185781478885,21.377746105194092,0
44,0.00019624073948702254,0.11666666666666667,1.1320051622390748,4.105221004486084,0.6510749268531799,0.0024662436731159687,4.781655025482178,10.310839042663574,0.45726676225662233,23.767865295410157,0.7300260996818543,61.45081162154675,62.308242452144626,21.328676223754883,0
45,0.0001960690748820174,0.125,1.1536034393310546,4.093715858459473,0.6398952770233154,0.0024058547336608172,4.777487869262695,10.543622398376465,0.47281875610351565,23.28458740234375,0.723883728981018,61.11792881190777,60.793889647722246,21.36285424232483,0
46,0.00019589365711272026,0.13333333333333333,1.1857150793075562,3.923253402709961,0.6606843733787536,0.0023510770220309496,4.481473655700683,10.82832504272461,0.4820126724243164,23.739253540039062,0.7287233114242554,58.71098049581051,57.80511260032654,21.443291187286377,0
47,0.0001957144931043243,0.14166666666666666,1.1750300168991088,3.755917682647705,0.6412659502029419,0.002361605819314718,4.35370252609253,11.166960563659668,0.5040591919422149,23.31629638671875,0.7257705473899841,56.501201927661896,55.32941533327103,21.437921047210693,0
48,0.00019553158992991772,0.15,1.2189469242095947,3.5845555114746093,0.6794937300682068,0.002324806833639741,4.381236419677735,11.500536575317383,0.5200688540935516,22.309698638916014,0.7240396308898925,54.012749961018564,52.27517965435982,21.373722553253174,0
49,0.00019534495481020474,0.15833333333333333,1.2673341369628905,3.3377723407745363,0.7373018026351928,0.0023092040605843067,4.098689861297608,11.72176570892334,0.5387498831748962,22.995686950683595,0.7257929944992065,50.664663130044936,50.49010019302368,21.372143745422363,0
50,0.0001951545951132203,0.16666666666666666,1.2799299669265747,3.1175108528137208,0.7588245391845703,0.0022122789127752185,3.8660913467407227,12.647390060424804,0.5791733503341675,22.29447883605957,0.7164792037010193,47.43417968451977,44.88912823498249,21.382320642471313,0
51,0.00019496051835403923,0.175,1.2390288639068603,2.9402264595031737,0.723077540397644,0.0021898192446678875,3.518395462036133,12.725680694580078,0.5871816873550415,23.28660369873047,0.7254844307899475,45.06032698452473,43.462670642137525,21.391754627227783,0
52,0.00019476273219447973,0.18333333333333332,1.224665470123291,2.802365627288818,0.7097357773780822,0.002112878174521029,3.409479513168335,13.0449227142334,0.6037646770477295,23.15078666687012,0.7240641641616822,42.89698040485382,41.35238380730152,32.80151152610779,0
53,0.00019456124444280074,0.19166666666666668,1.2390973329544068,2.6704440116882324,0.7260808181762696,0.002148802410811186,3.4752846717834474,12.971425018310548,0.600262885093689,23.136915435791014,0.7258762454986573,41.084636494517326,41.90356095135212,21.581002950668335,0
54,0.00019435606305339366,0.2,1.2566556119918824,2.5618255710601807,0.7431995844841004,0.002091497709043324,3.7647471618652344,13.038735275268555,0.6054671764373779,21.587166290283204,0.7155201244354248,39.45235321819782,41.625430011749266,21.581870555877686,0
55,0.0001941471961264684,0.20833333333333334,1.3163430213928222,2.523491201400757,0.78957612991333,0.002025395301170647,3.094062452316284,13.860836639404297,0.6347834634780883,23.316104049682618,0.72384357213974,38.67437171638012,37.192366424202916,21.560948133468628,0
56,0.00019393465190773362,0.21666666666666667,1.3094493007659913,2.471629791259766,0.7728728723526,0.002014299095608294,3.0795747947692873,13.995601272583007,0.6427930307388305,23.455053558349608,0.72353515625,37.956619718670844,37.00351974964142,21.609326362609863,0
57,0.00019371843878807115,0.225,1.248748173713684,2.3816279697418214,0.7118177914619446,0.0020257179299369454,3.312221326828003,14.432754821777344,0.6630328559875488,21.875864639282227,0.7140231990814209,36.714162084460256,35.31142768263817,21.512307167053223,0
58,0.00019349856530320467,0.23333333333333334,1.4082059049606324,2.361720685958862,0.8560857725143433,0.0019202427566051483,3.1266201305389405,14.56102554321289,0.6656528854370117,22.52376022338867,0.7216595244407654,36.015233060717584,34.72135932147503,21.584584712982178,0
59,0.00019327504013336294,0.24166666666666667,1.3062785053253174,2.2878944492340088,0.7525313138961792,0.0018724485812708735,2.9180731105804445,14.673648376464843,0.6697795152664184,23.274582748413085,0.7235279035568237,35.03472364246845,33.99565039873123,21.558272123336792,0
60,0.00019304787210293697,0.25,1.3050271224975587,2.2399578285217285,0.7442302107810974,0.0018380997655913233,2.870118350982666,14.943426208496094,0.6736916899681091,23.079100341796874,0.7247094511985779,34.21305854469538,33.00027709007263,21.5364191532135,0
61,0.00019281707018013153,0.25833333333333336,1.288110466003418,2.1998869800567626,0.7190037512779236,0.0018657538574188947,2.7883769607543947,15.284116783142089,0.6882458400726318,22.956595306396483,0.7203009366989136,33.72004351168871,31.63782630264759,21.535115242004395,0
62,0.00019258264347661138,0.26666666666666666,1.302439579963684,2.1557760047912597,0.7268390893936157,0.0017693314235657453,2.943926382064819,15.250979232788087,0.681953854560852,22.695392456054687,0.7202990674972534,32.88930579274893,32.239674639701846,21.583800554275513,0
63,0.00019234460124714143,0.275,1.318021912574768,2.0933251333236695,0.7415810203552247,0.0017700626933947205,2.6797765922546386,15.74095474243164,0.6990192270278931,23.149232025146485,0.7151984047889709,32.09190186113119,30.301360648870467,21.523195505142212,0
64,0.00019210295288922123,0.2833333333333333,1.330917739868164,2.0875962162017823,0.7386785650253296,0.0016958838468417526,2.729779348373413,15.63555389404297,0.6919857096672059,23.184698028564455,0.7201897120475769,31.84918114542961,30.95398505330086,21.530333280563354,0
65,0.0001918577079427142,0.2916666666666667,1.3459830379486084,2.0293450593948363,0.7533572816848755,0.0017011652048677206,2.7117669010162353,15.876971893310547,0.7020560312271118,23.114554748535156,0.7216498327255249,31.041074480116368,30.217292287945746,21.5396625995636,0
66,0.0001916088760894709,0.3,1.3625301027297974,2.009547371864319,0.7589508652687073,0.0016945383558049799,2.565805768966675,16.491978378295897,0.7154538226127625,23.05816535949707,0.7118263101577759,30.846263265609743,28.435153944790365,21.534619092941284,0
67,0.00019135646715294683,0.30833333333333335,1.3635034275054931,1.9602214765548707,0.7583749127388001,0.0016608921205624938,2.6314081954956055,16.41200180053711,0.709406144618988,22.94117126464844,0.7189333081245423,30.149437277019025,28.767452801764012,21.651936531066895,0
68,0.00019110049109781463,0.31666666666666665,1.4001287126541138,1.9100201845169067,0.7945970010757446,0.0016194821894168854,2.537549533843994,17.004184951782225,0.7263756537437439,22.56051658630371,0.7141454601287842,29.400424432754516,26.74797790199518,21.54205060005188,0
69,0.00019084095802957064,0.325,1.3633526182174682,1.854624991416931,0.759910671710968,0.0015838899789378047,2.4660078048706056,16.958751678466797,0.723562457561493,22.956256256103515,0.7175847673416138,28.651527558267116,26.74224598556757,21.568504571914673,0
70,0.000190577878194136,0.3333333333333333,1.4002721500396729,1.8574715328216553,0.7804175758361817,0.0015388258872553707,2.39040114402771,17.05511817932129,0.7284115934371949,23.15327133178711,0.717526433467865,28.548454593122006,26.193698984384536,21.56960916519165,0
71,0.00019031126197745213,0.3416666666666667,1.4065497827529907,1.829259262084961,0.7808880877494812,0.0015483003063127398,2.4120582580566405,17.08160690307617,0.7311689567565918,23.141468658447266,0.7187929558753967,28.203666186332704,26.277462829649448,21.528509616851807,0
72,0.0001900411199050708,0.35,1.4179602432250977,1.8177504920959473,0.7810836291313171,0.0015028879791498184,2.380233449935913,17.159660415649412,0.7273194122314454,23.253829498291015,0.7192550611495971,27.969244377315043,26.15018881112337,21.52226758003235,0
73,0.00018976746264173842,0.35833333333333334,1.4066819143295288,1.801762309074402,0.7604066610336304,0.001486390228383243,2.3669897747039794,17.275529022216798,0.7319830536842347,23.13619888305664,0.7179439043998719,27.731601557135583,25.661059829592705,21.647430419921875,0
74,0.00018949030099097518,0.36666666666666664,1.4110491800308227,1.7766943311691283,0.7589586329460144,0.0014686347264796496,2.3561296558380125,17.581238861083985,0.7390207076072692,22.942057800292968,0.7130937957763672,27.354310454428195,24.817240400612356,21.511414766311646,0
75,0.00018920964589464847,0.375,1.4181008052825927,1.7214009428024293,0.7719628024101257,0.0014649890270084143,2.379001359939575,17.735961151123046,0.7471661448478699,22.622266235351564,0.7117818117141723,26.653203919529915,24.287007200717927,21.50645422935486,0
76,0.00018892550843254097,0.38333333333333336,1.431198329925537,1.69499427318573,0.7808727860450745,0.0014439887180924416,2.546558265686035,17.286659393310547,0.7346619558334351,22.19953285217285,0.7157125616073609,26.259751220047473,26.040783865749837,21.49062991142273,0
77,0.00018863789982191312,0.39166666666666666,1.4367002773284911,1.690447678565979,0.774014196395874,0.0014151999587193132,2.210887870788574,17.979302825927736,0.7465617895126343,23.1828173828125,0.7146363520622253,26.093364836275576,23.834414322674274,21.594451665878296,0
78,0.00018834683141706043,0.4,1.4612146377563477,1.6737955141067504,0.7911500930786133,0.0014034406840801239,2.5044330310821534,18.17158721923828,0.7559028339385986,21.928208770751954,0.7016218566894531,25.85283356308937,23.38472236096859,21.536478281021118,0
79,0.0001880523147088651,0.4083333333333333,1.4604569625854493,1.668432822227478,0.7786482834815979,0.0014190227491781115,2.2563709735870363,18.229744873046876,0.7561243057250977,22.8422119140625,0.7125490188598633,25.866479694843292,23.092278045415878,21.59322166442871,0
80,0.00018775436132434254,0.4166666666666667,1.4262498569488526,1.6364986753463746,0.7438649392127991,0.0013887780206277966,2.162493839263916,18.003047103881837,0.7506035542488099,23.34316146850586,0.7151730728149414,25.401015083491803,23.43266408443451,21.522038221359253,0
81,0.00018745298302618214,0.425,1.4561028003692627,1.6228136587142945,0.7658674693107606,0.0014074568264186382,2.138560218811035,18.159945373535155,0.7573334622383118,23.282622680664062,0.7131264281272888,25.310094018280505,23.066212660074235,21.558927536010742,0
82,0.00018714819171228308,0.43333333333333335,1.4698945569992066,1.633280963897705,0.7616494226455689,0.0013810275215655565,2.396262607574463,17.882686767578125,0.7492586708068848,22.388666305541992,0.7128642582893372,25.368125872313975,24.08816402256489,21.532963037490845,0
83,0.00018683999941528456,0.44166666666666665,1.4762448596954345,1.5939994621276856,0.771757321357727,0.0013871422922238708,2.2760274410247803,18.50889595031738,0.7607770442962647,22.30017379760742,0.7083836460113525,24.81076866388321,22.167542186379432,21.58296012878418,0
84,0.00018652841830209073,0.45,1.514289469718933,1.6054233169555665,0.7913628697395325,0.0013609437923878431,2.056193857192993,18.59733657836914,0.7651921796798706,23.212538223266602,0.7128666353225708,24.907898063957692,21.972891627252103,21.525843381881714,0
85,0.00018621346067339048,0.4583333333333333,1.5568212127685548,1.5859452819824218,0.8294555163383484,0.0013451526686549186,2.134611210823059,18.55198272705078,0.7640363168716431,23.182045822143554,0.7126034903526306,24.58299376219511,22.403095802664758,21.49407196044922,0
86,0.00018589513896317164,0.4666666666666667,1.4647308111190795,1.5248474407196044,0.7527084231376648,0.0013321376079693437,2.1002800273895263,18.74235565185547,0.7699484944343566,22.98129753112793,0.7093517446517944,23.802462293207647,21.649040172994138,21.54466438293457,0
87,0.00018557346573823028,0.475,1.5118502950668335,1.5568730354309082,0.7718940567970276,0.001328134424984455,2.2679299259185792,18.75535430908203,0.7710843467712403,22.285896987915038,0.7068345379829407,24.167763291299345,21.91822213679552,21.54390239715576,0
88,0.00018524845369767456,0.48333333333333334,1.531006269454956,1.5573831129074096,0.7778468823432922,0.0012919888366013765,2.13066312789917,18.85590072631836,0.7738406109809876,22.79160202026367,0.7089486455917359,24.10454129576683,21.451626554131508,21.57380223274231,0
89,0.00018492011567242328,0.49166666666666664,1.5366891241073608,1.5351917743682861,0.7814762425422669,0.0012863809987902642,2.1773033046722414,18.726663208007814,0.7707931089401245,22.739718551635743,0.7101930117607117,23.85648034662008,21.683018633723258,21.575901746749878,0
90,0.00018458846462469952,0.5,1.5331742811203002,1.5104300260543824,0.777543556690216,0.0012958340207114816,2.097277269363403,18.956413879394532,0.7752906560897828,22.968014221191407,0.7081318569183349,23.524530462920666,21.236423581838608,21.549998998641968,0
91,0.00018425351364751878,0.5083333333333333,1.5939303636550903,1.5273550987243651,0.8171161556243897,0.001280783349648118,2.3442830276489257,18.786986236572265,0.775247893333435,22.15069969177246,0.7001961708068848,23.734664963185786,22.357381899654865,21.547906160354614,0
92,0.00018391527596417208,0.5166666666666667,1.5786637258529663,1.5230338811874389,0.791375412940979,0.0012881654733791948,2.048350625038147,19.27374450683594,0.7811107301712036,22.863262939453126,0.7088388133049012,23.64725802540779,20.429751415550708,21.60956072807312,0
93,0.000183573764927704,0.525,1.5712767601013184,1.5025298643112182,0.7820809602737426,0.0012525766994804144,2.0142257833480834,18.96557113647461,0.7762396335601807,23.22533317565918,0.7103473210334778,23.306333175301553,21.169093246757985,21.531633615493774,0
94,0.0001832289940203855,0.5333333333333333,1.5685441493988037,1.4789456033706665,0.7794131088256836,0.0012479662243276835,2.137891631126404,18.944776916503905,0.7790514850616455,22.757793731689453,0.704602165222168,23.01531879901886,21.153390665352344,21.505582332611084,0
95,0.00018288097685318166,0.5416666666666666,1.5898025369644164,1.4745663738250732,0.790744354724884,0.0012270839558914304,1.9478230142593385,19.303691024780274,0.7842456197738648,23.217935485839845,0.7066885566711426,22.861565293371676,20.277678407728672,21.621025800704956,0
96,0.00018252972716521437,0.55,1.575603289604187,1.4694440031051637,0.7670617818832397,0.0012503610411658884,1.9827996492385864,19.173641815185547,0.7821770620346069,23.17840087890625,0.7070384788513183,22.879733562469482,20.6931454539299,21.569122314453125,0
97,0.00018217525882321985,0.5583333333333333,1.713692569732666,1.5066656875610351,0.872118489742279,0.0012230467656627298,1.9521574211120605,19.38502182006836,0.788806962966919,23.18086181640625,0.7059432411193848,23.18793244063854,20.141028924286367,21.50474262237549,0
98,0.00018181758582100127,0.5666666666666667,1.6758758449554443,1.4520134687423707,0.8527221870422363,0.0012186697497963905,2.026994576454163,19.552593002319338,0.7900709295272828,22.687154998779295,0.7064680051803589,22.51467841118574,19.74534240067005,21.632850408554077,0
99,0.00018145672227887634,0.575,1.676223964691162,1.4460315656661988,0.844423041343689,0.0012262724572792648,2.194778709411621,18.93997085571289,0.7790638542175293,22.343072204589845,0.704955518245697,22.506985875964165,21.157258173823358,21.60867953300476,0
100,0.00018109268244311983,0.5833333333333334,1.6526462936401367,1.4427546882629394,0.8107228875160217,0.0011998116690665483,2.061702108383179,19.580121688842773,0.79160893201828,22.495575103759766,0.7058752870559692,22.354368053376675,19.59559243619442,21.64545488357544,0
101,0.00018072548068540109,0.5916666666666667,1.684460678100586,1.446806836128235,0.8281303358078003,0.0012042387295514345,1.9913245725631714,19.867920837402345,0.8012747621536255,22.699460067749023,0.6982019329071045,22.372948828339577,19.12898279428482,21.563642978668213,0
102,0.00018035513150221682,0.6,1.601284236907959,1.4112030124664308,0.7542736625671387,0.0012031351309269667,1.9433679676055908,19.688652420043944,0.7977680397033692,22.978352661132813,0.7043612623214721,22.022781126201153,19.448777586221695,21.549015045166016,0
103,0.00017998164951431856,0.6083333333333333,1.669721050262451,1.4128180408477784,0.8099594593048096,0.0011937822168692947,2.0254150676727294,19.631838455200196,0.7952538299560546,22.76260643005371,0.7067182207107544,21.915284438431264,19.614217288792133,21.551785945892334,0
104,0.00017960504946613572,0.6166666666666667,1.662685947418213,1.4120282173156737,0.7916593503952026,0.0011722144298255443,1.8631597805023192,19.93856704711914,0.8012425184249878,23.190347442626955,0.7006209087371826,21.868796972930433,18.97131458669901,21.559775590896606,0
105,0.00017922534622519338,0.625,1.656231813430786,1.405123462677002,0.7777650785446167,0.001177341677248478,1.9466916131973266,19.8582373046875,0.8012936592102051,22.89119483947754,0.7033469653129578,21.825001814961432,18.951439221203326,21.56014919281006,0
106,0.00017884255478152532,0.6333333333333333,1.6692475605010986,1.38887610912323,0.7893617343902588,0.001174186491407454,1.9270298719406127,19.888896484375,0.800184907913208,23.01013153076172,0.7054229760169983,21.569214284420013,19.029294763505458,21.51364016532898,0
107,0.00017845669024708227,0.6416666666666667,1.6614741230010985,1.3810114717483521,0.775065369606018,0.0011715658381581306,2.0055360126495363,19.976392440795898,0.8048815512657166,22.511524658203125,0.699247260093689,21.486224381625654,18.746321591734887,21.576314687728882,0
108,0.0001780677678551354,0.65,1.7081810569763183,1.384654483795166,0.8079012370109558,0.001164644374512136,1.9350955390930176,19.919268951416015,0.8019299101829529,22.935594482421877,0.703281581401825,21.459168693423273,18.903925050795078,21.52481460571289,0
109,0.00017767580295967474,0.6583333333333333,1.7825741910934447,1.3910171318054199,0.8665706586837768,0.00117061922326684,2.0241050910949707,19.574429473876954,0.7967593622207642,22.786432037353517,0.7025258684158325,21.563964714109897,19.724862335622312,21.54221200942993,0
110,0.00017728081103480318,0.6666666666666666,1.7065505170822144,1.3642238998413085,0.7968245363235473,0.0011614896124228836,1.971675968170166,19.91132568359375,0.801961407661438,22.752842254638672,0.6992288684844971,21.18874670416117,18.959234350919722,21.539858102798462,0
111,0.0001768828076741257,0.675,1.754922947883606,1.373449215888977,0.8275998115539551,0.0011487219342961907,1.9834578704833985,20.296862182617186,0.8111240339279174,22.475069580078124,0.6991863036155701,21.279496854543687,18.166170774400236,21.63438367843628,0
112,0.00017648180859013341,0.6833333333333333,1.7129624271392823,1.3503235101699829,0.7900169897079468,0.001123813409358263,1.9837622499465943,20.08937194824219,0.8068211627006531,22.609347305297852,0.6984750604629517,20.902603362500667,18.495059314370156,21.57473349571228,0
